id,x,y,date,time
,-117.194311,32.7266225,01 / 18 / 2023,18:09:44.346676 UTC
,-117.228474,32.7179085,01 / 18 / 2023,18:09:44.346676 UTC
,-117.22468549999999,32.722432999999995,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1193925,32.660748,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1202665,32.662687500000004,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1590585,32.7016905,01 / 18 / 2023,18:09:44.346676 UTC
,-117.22774849999999,32.7181475,01 / 18 / 2023,18:09:44.346676 UTC
,-117.11904999999999,32.657399,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1278795,32.6807915,01 / 18 / 2023,18:09:44.346676 UTC
,-117.147598,32.69221,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1740455,32.7116065,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1896185,32.7259205,01 / 18 / 2023,18:09:44.346676 UTC
,-117.165253,32.7057615,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1179685,32.673021500000004,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1496925,32.6521405,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1383285,32.6862185,01 / 18 / 2023,18:09:44.346676 UTC
,-117.17572,32.712254,01 / 18 / 2023,18:09:44.346676 UTC
,-117.18886649999999,32.72607,01 / 18 / 2023,18:09:44.346676 UTC
,-117.21608,32.724720000000005,01 / 18 / 2023,18:09:44.346676 UTC
,-117.102311,32.6227625,01 / 18 / 2023,18:09:44.346676 UTC
,-117.113456,32.6491085,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1218275,32.670074,01 / 18 / 2023,18:09:44.346676 UTC
,-117.150008,32.652496,01 / 18 / 2023,18:09:44.346676 UTC
,-117.174625,32.679449500000004,01 / 18 / 2023,18:09:44.346676 UTC
,-117.175011,32.7234165,01 / 18 / 2023,18:09:44.346676 UTC
,-117.223858,32.7209455,01 / 18 / 2023,18:09:44.346676 UTC
,-117.226957,32.7241185,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1334245,32.685265,01 / 18 / 2023,18:09:44.346676 UTC
195697890,-117.21313549999999,32.715707,01 / 18 / 2023,18:09:44.346676 UTC
,-117.23357,32.7113205,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1233045,32.661929,01 / 18 / 2023,18:09:44.346676 UTC
,-117.123888,32.666140999999996,01 / 18 / 2023,18:09:44.346676 UTC
,-117.13602399999999,32.686972499999996,01 / 18 / 2023,18:09:44.346676 UTC
,-117.14806300000001,32.692685499999996,01 / 18 / 2023,18:09:44.346676 UTC
,-117.164871,32.705489,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1826815,32.704316,01 / 18 / 2023,18:09:44.346676 UTC
,-117.2236685,32.720847000000006,01 / 18 / 2023,18:09:44.346676 UTC
,-117.176552,32.71544,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1746715,32.710518,01 / 18 / 2023,18:09:44.346676 UTC
,-117.2372405,32.688801,01 / 18 / 2023,18:09:44.346676 UTC
,-117.2383715,32.700496,01 / 18 / 2023,18:09:44.346676 UTC
,-117.141706,32.6887405,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1206475,32.6594325,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1229375,32.6660885,01 / 18 / 2023,18:09:44.346676 UTC
,-117.11923300000001,32.6712285,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1212615,32.664215999999996,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1471435,32.6534255,01 / 18 / 2023,18:09:44.346676 UTC
,-117.149327,32.692582,01 / 18 / 2023,18:09:44.346676 UTC
,-117.137381,32.68649,01 / 18 / 2023,18:09:44.346676 UTC
,-117.21865600000001,32.618742999999995,01 / 18 / 2023,18:09:44.346676 UTC
,-117.173569,32.679048,01 / 18 / 2023,18:09:44.346676 UTC
,-117.1611575,32.701078499999994,01 / 18 / 2023,18:09:44.346676 UTC
