id,x,y,date,time
193400561,-103.86297352158645,31.755683601222852,01 / 13 / 2023,08:53:50.604007 UTC
197188518,-110.33106828902729,24.15165500114504,01 / 22 / 2023,06:14:45.899237 UTC
197188519,-117.18021392166202,32.73321543588495,01 / 22 / 2023,06:16:42.605446 UTC
197188520,-118.41649648214522,33.94240744643101,01 / 22 / 2023,06:17:51.16447 UTC
197188521,-106.25002149763314,31.660590175026655,01 / 22 / 2023,06:17:28.28396 UTC
197188522,-125.19948079971473,41.266440487959414,01 / 22 / 2023,06:17:57.300412 UTC
197188523,-113.94122122610105,20.78274877889423,01 / 22 / 2023,06:14:03.065344 UTC
197188524,-117.24151773491279,32.701570286921374,01 / 22 / 2023,06:16:41.949403 UTC
197188525,-117.20297478540382,32.89460204201447,01 / 22 / 2023,06:17:06.459318 UTC
197188526,-117.77336225890782,33.98719863357593,01 / 22 / 2023,06:18:19.748437 UTC
197188527,-118.39104822595748,34.05555890271285,01 / 22 / 2023,06:16:19.022014 UTC
197188528,-117.38915471679603,34.02266300428188,01 / 22 / 2023,06:17:26.55764 UTC
197188529,-116.75316530650187,33.90233660642583,01 / 22 / 2023,06:17:33.091026 UTC
197188530,-118.05676578245,33.941000300920464,01 / 22 / 2023,06:16:53.109032 UTC
197188531,-117.43965404805088,33.788072882300646,01 / 22 / 2023,06:17:03.10206 UTC
197188532,-117.58667707839373,34.0605531803606,01 / 22 / 2023,06:17:06.821336 UTC
197188533,-117.84661488038536,33.72989974265482,01 / 22 / 2023,06:16:28.131352 UTC
197188534,-115.80258424194949,34.13141161437264,01 / 22 / 2023,06:17:33.040471 UTC
197188535,-106.42296885243881,31.82773075964108,01 / 22 / 2023,06:16:33.044577 UTC
197188536,-103.41168841811142,31.550371697452857,01 / 22 / 2023,06:16:11.32154 UTC
197188538,-106.15565741376095,32.272232033496856,01 / 22 / 2023,06:18:03.203068 UTC
197188543,-121.82293859147994,38.01727877151839,01 / 22 / 2023,06:17:36.750895 UTC
197188544,-114.15868536345052,34.111089025044826,01 / 22 / 2023,06:17:33.089525 UTC
197188548,-110.87259215237958,33.44599267015541,01 / 22 / 2023,06:16:44.014121 UTC
197188549,-111.67770323320478,32.75185451514944,01 / 22 / 2023,06:16:33.20282 UTC
197188550,-111.73627623518084,32.559567934217505,01 / 22 / 2023,06:15:26.683458 UTC
197188551,-110.84220045831854,33.44097956230158,01 / 22 / 2023,06:16:07.20975 UTC
197188553,-113.15898094317585,35.12695879954036,01 / 22 / 2023,06:18:33.124835 UTC
197188554,-113.69970262351102,34.89741805313983,01 / 22 / 2023,06:18:33.078119 UTC
197188555,-120.25752695910215,35.074027279569094,01 / 22 / 2023,06:16:22.199696 UTC
197188558,-118.86120881103302,36.031088131522154,01 / 22 / 2023,06:17:03.130958 UTC
197188559,-112.73083722714061,38.046404999825654,01 / 22 / 2023,06:18:08.719311 UTC
197188560,-120.63101056929958,39.62762357621745,01 / 22 / 2023,06:17:33.138264 UTC
197188561,-120.58227836744425,39.579163105664016,01 / 22 / 2023,06:18:03.107681 UTC
197188563,-123.36500373834524,39.47877510121127,01 / 22 / 2023,06:18:03.107766 UTC
197188564,-114.72925806881459,36.7082273207409,01 / 22 / 2023,06:17:47.224563 UTC
197188566,-105.92281973903204,26.23053327621708,01 / 22 / 2023,06:13:33.157147 UTC
197188567,-123.00196689815375,30.371282357869035,01 / 22 / 2023,06:14:48.105849 UTC
197188569,-107.52073873069934,36.804956238367836,01 / 22 / 2023,06:18:03.126866 UTC
197188571,-121.8987472605872,41.020480602048494,01 / 22 / 2023,06:18:33.144509 UTC
197188576,-117.73931399365563,34.418261225294515,01 / 22 / 2023,06:16:23.128396 UTC
197188573,-116.77847711499675,30.46951899360834,01 / 22 / 2023,06:16:33.108016 UTC
197188574,-116.24887924015312,30.711336764425656,01 / 22 / 2023,06:16:33.05054 UTC
197188575,-119.45227743028772,37.3504744204751,01 / 22 / 2023,06:16:30.382763 UTC
197188577,-115.17250373230965,26.750947457010472,01 / 22 / 2023,06:14:38.090186 UTC
197188578,-115.31889452762057,24.045088540085366,01 / 22 / 2023,06:14:33.087234 UTC
197188579,-121.85167069166246,38.574049434273064,01 / 22 / 2023,06:17:41.644654 UTC
197188580,-114.18967954741737,34.45005609038166,01 / 22 / 2023,06:17:33.062868 UTC
197188581,-119.34557873043335,34.33416720317372,01 / 22 / 2023,06:16:33.138092 UTC
197188582,-110.6512908418907,32.61733290805196,01 / 22 / 2023,06:17:33.134676 UTC
196695613,-108.98390753447946,37.01786451389037,01 / 20 / 2023,18:32:45.136452 UTC
196695614,-111.51784869856216,32.48289120397837,01 / 20 / 2023,18:35:17.054814 UTC
196695615,-110.6614219891693,32.61903188934495,01 / 20 / 2023,18:34:17.156118 UTC
196695616,-109.05492981242634,25.58392040689724,01 / 20 / 2023,18:35:02.085479 UTC
196695621,-119.5417422792514,32.16195350497351,01 / 20 / 2023,18:32:17.084649 UTC
196695623,-114.83503560459509,33.49788415327205,01 / 20 / 2023,18:34:17.120712 UTC
196695624,-115.0102509472768,33.56500398398091,01 / 20 / 2023,18:33:47.094861 UTC
196695625,-115.18465085731613,33.59593272366977,01 / 20 / 2023,18:33:17.068878 UTC
196695626,-116.4218621485622,36.30522609100568,01 / 20 / 2023,18:34:25.312009 UTC
196695628,-103.78728698854869,31.871447639290295,01 / 20 / 2023,18:34:03.988522 UTC
196695630,-103.53105700816349,31.26082096535099,01 / 20 / 2023,18:34:04.479857 UTC
196695631,-103.25874093423762,31.13854674190434,01 / 20 / 2023,18:34:36.232013 UTC
196695633,-103.85283034107401,32.334754598589875,01 / 20 / 2023,18:34:05.090771 UTC
196695634,-103.51135663347476,32.55421440734883,01 / 20 / 2023,18:33:47.111282 UTC
196695635,-103.91883009085974,31.841262826720836,01 / 20 / 2023,18:32:47.151424 UTC
196695637,-103.25451692589225,32.20601450490888,01 / 20 / 2023,18:33:34.229842 UTC
196695638,-103.02886687688616,31.597555465450192,01 / 20 / 2023,18:33:26.100849 UTC
196695643,-116.5023726338774,33.82653086933266,01 / 20 / 2023,18:34:02.102051 UTC
196695644,-110.77083200891175,33.43264830275439,01 / 20 / 2023,18:33:24.995073 UTC
196695645,-110.87518171174244,33.432726816726486,01 / 20 / 2023,18:33:40.2026 UTC
196695646,-110.79092940361429,33.40097441656886,01 / 20 / 2023,18:33:37.088185 UTC
196695648,-111.95535701907279,33.277237679842,01 / 20 / 2023,18:33:34.286583 UTC
196695649,-111.83894037764058,33.35938074043736,01 / 20 / 2023,18:33:11.42845 UTC
196695654,-117.79714589846179,33.76767547803421,01 / 20 / 2023,18:34:17.112726 UTC
196695655,-104.79524255842806,38.73671169576803,01 / 20 / 2023,18:31:18.468285 UTC
196695660,-110.88739104770607,27.92210556958374,01 / 20 / 2023,18:35:17.05799 UTC
196695661,-111.6321739351446,28.060391258468247,01 / 20 / 2023,18:35:00.406483 UTC
196695662,-107.45364253581845,35.033701640444384,01 / 20 / 2023,18:33:47.099193 UTC
196695663,-114.47410191505203,33.25378502710378,01 / 20 / 2023,18:35:17.054862 UTC
