id,x,y,date,time
234231719,-124.20501580313237,23.238808003924895,03 / 13 / 2023,10:24:20.430873 UTC
234231720,-121.98501178670635,35.794815633055485,03 / 13 / 2023,10:24:20.777959 UTC
234231721,-116.7955457516323,30.885520920876253,03 / 13 / 2023,10:24:27.070699 UTC
234231722,-119.33596866340652,30.921112432264184,03 / 13 / 2023,10:24:27.153563 UTC
234231724,-120.68893789261088,25.27580985234983,03 / 13 / 2023,10:24:39.444568 UTC
234231725,-123.01880633791606,36.24437459777103,03 / 13 / 2023,10:24:42.316912 UTC
234231726,-128.00504199274388,33.465068473669604,03 / 13 / 2023,10:24:47.367126 UTC
234231727,-121.37347350090528,26.37815436480715,03 / 13 / 2023,10:24:50.313955 UTC
234231728,-126.50922961031338,31.200761048380002,03 / 13 / 2023,10:24:57.354043 UTC
234231730,-133.0126769468017,35.823943223671876,03 / 13 / 2023,10:25:07.636851 UTC
234231731,-122.00465544590222,32.12828741849103,03 / 13 / 2023,10:25:09.045584 UTC
234231733,-130.46541610944712,37.19302156893119,03 / 13 / 2023,10:25:18.053506 UTC
234231734,-130.8154867334088,35.84708329167414,03 / 13 / 2023,10:25:27.826775 UTC
234231736,-128.00970926637993,33.48580989236891,03 / 13 / 2023,10:25:29.616769 UTC
234231737,-125.70829049532104,35.93099676044901,03 / 13 / 2023,10:25:36.050445 UTC
234231739,-117.48651531642739,26.76907475487201,03 / 13 / 2023,10:25:43.641551 UTC
234231741,-118.45596290091946,33.901129064055155,03 / 13 / 2023,10:25:46.620353 UTC
234231745,-121.99681012138376,30.052986144486113,03 / 13 / 2023,10:26:16.177134 UTC
234231751,-117.19579410959292,32.64894618348636,03 / 13 / 2023,10:26:51.689896 UTC
234231752,-117.19628148506936,32.64802745788284,03 / 13 / 2023,10:26:52.923461 UTC
234231755,-120.86226334468219,32.933294942478476,03 / 13 / 2023,10:26:56.171063 UTC
234231757,-116.92489675432088,30.491781329924834,03 / 13 / 2023,10:27:03.324252 UTC
234231760,-119.4598550170671,34.118934451830526,03 / 13 / 2023,10:27:23.083352 UTC
234231761,-117.97404663408139,33.12517786163624,03 / 13 / 2023,10:27:23.742052 UTC
234231762,-118.10081823396581,33.44562275914051,03 / 13 / 2023,10:27:23.855541 UTC
234231763,-116.52600622384963,29.04517653825381,03 / 13 / 2023,10:27:23.915393 UTC
234231767,-116.9233540591273,30.490695176714308,03 / 13 / 2023,10:27:30.750931 UTC
234231774,-119.74321071267633,32.236274282550454,03 / 13 / 2023,10:27:38.329981 UTC
