id,x,y,date,time
188923096,-111.89907984298404,33.28031506931132,01 / 02 / 2023,18:50:11.846994 UTC
196852447,-118.5841605272654,34.24950920228759,01 / 21 / 2023,09:58:41.537272 UTC
189097779,-111.89327435165134,33.278716526049024,01 / 03 / 2023,08:43:52.752126 UTC
190551475,-111.90790995427443,33.33893502071914,01 / 06 / 2023,18:08:21.627862 UTC
196852449,-111.8934690345642,33.27885420077286,01 / 21 / 2023,09:59:55.670491 UTC
197485940,-118.23109805924446,33.754889495090254,01 / 22 / 2023,19:21:58.552563 UTC
201474395,-111.89847038408264,33.279846774192926,01 / 30 / 2023,21:03:04.907844 UTC
201474817,-117.88568815602582,34.95194115229792,01 / 24 / 2023,18:38:04.421241 UTC
196852448,-117.89279562989474,34.9030436598277,01 / 21 / 2023,10:00:55.002013 UTC
198473017,-118.587542382949,34.24933938854147,01 / 24 / 2023,22:18:04.806534 UTC
191612553,-111.89186641478098,33.27856410402206,01 / 08 / 2023,19:47:45.853477 UTC
191614239,-111.90085688199181,33.34177652063541,01 / 08 / 2023,19:48:08.165985 UTC
191614242,-107.0968908171993,33.95765105854506,01 / 08 / 2023,19:49:58.582382 UTC
191614243,-109.77805213373304,33.48875903463856,01 / 08 / 2023,19:51:58.418663 UTC
191614244,-111.92362332066003,33.62380847694042,01 / 08 / 2023,19:48:16.010388 UTC
191614245,-111.614995885646,32.57516733141466,01 / 08 / 2023,19:50:58.533424 UTC
191614246,-111.98091488931455,33.31059740430468,01 / 08 / 2023,19:48:14.153897 UTC
191614249,-118.73044109359697,31.9406749133314,01 / 08 / 2023,19:48:45.602336 UTC
191614250,-120.85690776554966,35.2027535507655,01 / 08 / 2023,19:44:37.326707 UTC
191614254,-118.42550876525944,33.94881923747391,01 / 08 / 2023,19:47:11.839565 UTC
191614255,-119.76516104168068,34.110460403862106,01 / 08 / 2023,19:45:01.31746 UTC
191614256,-119.19890637792832,34.149789221479516,01 / 08 / 2023,19:46:58.489447 UTC
191614257,-118.21743664173628,33.710401025284035,01 / 08 / 2023,19:48:06.483787 UTC
191614258,-118.57799161100621,34.02182506447761,01 / 08 / 2023,19:45:53.007823 UTC
191614259,-117.2505859661571,33.8745185425566,01 / 08 / 2023,19:49:02.924329 UTC
191614260,-117.98367518310488,34.09261400779662,01 / 08 / 2023,19:49:43.488872 UTC
191614261,-118.50497307326174,34.21124310069518,01 / 08 / 2023,19:48:58.604593 UTC
191614262,-118.18229177437408,34.080781412877606,01 / 08 / 2023,19:48:18.374982 UTC
191614263,-118.26185034700158,34.098189772120264,01 / 08 / 2023,19:47:20.930476 UTC
191614264,-121.96916819251291,37.403886831028835,01 / 08 / 2023,19:46:33.320437 UTC
191614265,-122.30742227483171,37.779422106224295,01 / 08 / 2023,19:48:17.50468 UTC
191614266,-121.06682786692481,37.05059973413803,01 / 08 / 2023,19:48:15.56205 UTC
191614267,-121.5604507437119,37.96593631628952,01 / 08 / 2023,19:47:58.466741 UTC
191614268,-121.94248713185083,37.366260314091825,01 / 08 / 2023,19:47:10.435805 UTC
191614269,-122.72308518254908,38.4499610301085,01 / 08 / 2023,19:47:07.025769 UTC
191614270,-121.4896345312387,36.982499767957904,01 / 08 / 2023,19:45:58.595555 UTC
191614271,-115.14178449817425,35.98008584167407,01 / 08 / 2023,19:48:05.735654 UTC
191614272,-115.16755784732246,36.10132487952865,01 / 08 / 2023,19:47:48.499385 UTC
191614273,-119.88134596111271,19.400859497409595,01 / 08 / 2023,19:50:15.508531 UTC
191614274,-117.11703784428178,32.33427975736829,01 / 08 / 2023,19:47:35.139207 UTC
191614275,-117.15606603192919,33.15013970641014,01 / 08 / 2023,19:47:38.455463 UTC
191614276,-117.24864893788998,32.700992488400296,01 / 08 / 2023,19:47:43.70914 UTC
191614277,-124.89002699740475,30.8565636780956,01 / 08 / 2023,19:48:58.264321 UTC
191614278,-120.6167912933176,31.86465304722364,01 / 08 / 2023,19:49:58.503336 UTC
191614279,-121.22443589907984,31.506714235284218,01 / 08 / 2023,19:51:58.436475 UTC
191614280,-116.7345841973078,40.26699696994058,01 / 08 / 2023,19:44:58.355606 UTC
191614281,-122.02676824888336,37.075160810180385,01 / 08 / 2023,19:46:58.330157 UTC
