id,x,y,date,time
188536914,-123.5066823592262,36.638556158667676,01 / 01 / 2023,19:08:39.170762 UTC
188536915,-122.34127053751283,37.74071393654725,01 / 01 / 2023,19:08:53.669869 UTC
188536918,-125.57141650199692,43.68360053719888,01 / 01 / 2023,19:09:39.253985 UTC
188536904,-126.23495275980301,43.415764964405895,01 / 01 / 2023,19:09:44.887939 UTC
188536899,-124.03462530297904,38.115530011551485,01 / 01 / 2023,19:10:33.882333 UTC
188536923,-127.43303209055748,35.003079326019986,01 / 01 / 2023,19:10:52.520566 UTC
188536916,-125.01269835377904,40.189278836927095,01 / 01 / 2023,19:11:08.10782 UTC
188536907,-124.8376952251798,37.278258375566665,01 / 01 / 2023,19:11:10.748376 UTC
188536912,-125.95102445741614,43.63669680110699,01 / 01 / 2023,19:11:11.107865 UTC
188536924,-130.29288451254104,36.590368878959545,01 / 01 / 2023,19:11:13.936538 UTC
188536908,-132.01544549398426,38.44810916728243,01 / 01 / 2023,19:11:21.45359 UTC
188536930,-129.28063562505156,36.19228158958984,01 / 01 / 2023,19:11:24.123619 UTC
188536925,-127.68721319840324,33.85901123346088,01 / 01 / 2023,19:11:51.878419 UTC
188536926,-124.78041872056708,41.27492668258953,01 / 01 / 2023,19:12:04.153636 UTC
188536927,-124.56454334998998,38.56529605401145,01 / 01 / 2023,19:12:10.841076 UTC
188536922,-125.1203338130019,33.813590582101384,01 / 01 / 2023,19:12:16.995683 UTC
188536911,-125.91275121689067,34.562185560930835,01 / 01 / 2023,19:12:36.471826 UTC
188536931,-120.79306002908685,32.16690493901794,01 / 01 / 2023,19:12:44.129948 UTC
188536935,-121.44802927242425,34.604316654567775,01 / 01 / 2023,19:13:19.638409 UTC
188661435,-124.62654207585577,40.481423031320354,01 / 01 / 2023,23:31:55.500016 UTC
188661438,-130.3709846878247,37.87890098462171,01 / 01 / 2023,23:31:55.680918 UTC
188661436,-125.99334055196609,43.64436509770239,01 / 01 / 2023,23:32:02.966969 UTC
188661432,-125.24617501534486,44.1261483010584,01 / 01 / 2023,23:32:19.925488 UTC
188661439,-126.95893812471664,42.21665059119159,01 / 01 / 2023,23:32:52.168939 UTC
188661442,-122.47849177849743,37.85751476527742,01 / 01 / 2023,23:32:56.026774 UTC
188661441,-124.69838234675692,39.48238143640171,01 / 01 / 2023,23:33:15.482757 UTC
188661440,-122.70171687982483,37.77732912448148,01 / 01 / 2023,23:34:01.804399 UTC
188661446,-124.5813620091095,33.05363388080228,01 / 01 / 2023,23:34:14.6001 UTC
188661444,-126.35207896865505,34.0800269733425,01 / 01 / 2023,23:34:17.216595 UTC
188661451,-119.23274133882316,33.81115003000563,01 / 01 / 2023,23:34:17.858913 UTC
188661443,-128.2434886700177,35.88953305977361,01 / 01 / 2023,23:34:21.502466 UTC
188661448,-124.48445782453426,32.9640475041336,01 / 01 / 2023,23:34:31.123967 UTC
188661452,-117.99616679091758,33.457588470847824,01 / 01 / 2023,23:34:44.77781 UTC
188661453,-122.33563756493618,37.73718070075085,01 / 01 / 2023,23:34:45.476527 UTC
188661445,-122.8448473056175,35.92826983599986,01 / 01 / 2023,23:35:02.919136 UTC
188661450,-120.37578635145266,33.63278710988216,01 / 01 / 2023,23:35:31.441361 UTC
188661454,-125.84439520551479,34.29775659626941,01 / 01 / 2023,23:35:41.717858 UTC
188661449,-121.4894600909698,35.02983398464625,01 / 01 / 2023,23:35:50.576287 UTC
188661458,-116.17432487723262,29.676314391515874,01 / 01 / 2023,23:35:50.675043 UTC
188661456,-118.02951874040038,33.61016494418724,01 / 01 / 2023,23:35:51.338812 UTC
188661437,-125.20034619666038,39.12655718367654,01 / 01 / 2023,23:35:53.402916 UTC
